,ispred_fpr,ispred_tpr,sppider_fpr,sppider_tpr,dockpred_fpr,dockpred_tpr,logisticregresion_fpr,logisticregresion_tpr,linearregression_fpr,linearregression_tpr,randomforest_fpr,randomforest_tpr,xgboost_fpr,xgboost_tpr
11,0.000473099061686861,0.0015225334957369061,0.005072673272531343,0.010962241169305725,0.003942492180723842,0.015225334957369063,0.00036796593686755857,0.0030450669914738123,0.00031539937445790734,0.002131546894031669,0.015112886692774725,0.0194884287454324,0.002102662496386049,0.0027405602923264312
12,0.0004993823428916865,0.0018270401948842874,0.005125239834940994,0.010962241169305725,0.004047625305543144,0.015529841656516443,0.0004205324992772098,0.0030450669914738123,0.00036796593686755857,0.002131546894031669,0.015743685441690542,0.020706455542021926,0.002234078902410177,0.0036540803897685747
13,0.0005782321865061634,0.0018270401948842874,0.005256656240965122,0.011571254567600487,0.004047625305543144,0.015834348355663823,0.000473099061686861,0.0030450669914738123,0.00036796593686755857,0.0030450669914738123,0.01676873340867874,0.02192448233861145,0.0022603621836150027,0.0036540803897685747
14,0.0011827476542171525,0.0027405602923264312,0.00538807264698925,0.011875761266747869,0.004126475149157621,0.015834348355663823,0.0005782321865061634,0.0030450669914738123,0.000473099061686861,0.0030450669914738123,0.017583515126028335,0.023751522533495738,0.0026020448392777354,0.0036540803897685747
15,0.0012353142166268037,0.0027405602923264312,0.005440639209398902,0.012180267965895249,0.004126475149157621,0.016443361753958587,0.000604515467710989,0.0030450669914738123,0.0005782321865061634,0.0030450669914738123,0.017583515126028335,0.02405602923264312,0.002970010776145294,0.003958587088915956
16,0.0012615974978316294,0.0027405602923264312,0.00557205561542303,0.012180267965895249,0.0041527584303624465,0.016443361753958587,0.0006307987489158147,0.003958587088915956,0.000604515467710989,0.0030450669914738123,0.01858227981181171,0.025578562728380026,0.003048860619759771,0.004263093788063338
17,0.0013404473414461062,0.0027405602923264312,0.005624622177832681,0.012484774665042631,0.004205324992772098,0.016443361753958587,0.0007096485925302914,0.003958587088915956,0.0006307987489158147,0.003958587088915956,0.018608563093016534,0.025578562728380026,0.0030751439009645966,0.004263093788063338
18,0.0013667306226509317,0.0027405602923264312,0.0056771887402423315,0.012484774665042631,0.004257891555181749,0.01705237515225335,0.0007359318737351171,0.004567600487210719,0.0006570820301206403,0.004567600487210719,0.019659894341209558,0.027405602923264313,0.0032328435881935503,0.004263093788063338
19,0.0015244303098798854,0.0027405602923264312,0.005782321865061634,0.012789281364190013,0.004520724367230005,0.01705237515225335,0.0009724814045785476,0.004567600487210719,0.0007096485925302914,0.004567600487210719,0.020921491839041188,0.028319123020706456,0.0032591268693983756,0.004263093788063338
20,0.001550713591084711,0.0027405602923264312,0.005834888427471286,0.012789281364190013,0.004520724367230005,0.017356881851400732,0.000998764685783373,0.004567600487210719,0.000946198123373722,0.004567600487210719,0.021867689962414907,0.02892813641900122,0.0033642599942176783,0.004263093788063338
21,0.0016032801534943623,0.0027405602923264312,0.005940021552290588,0.012789281364190013,0.004599574210844482,0.017356881851400732,0.000998764685783373,0.0048721071863581,0.000946198123373722,0.0048721071863581,0.0226824716797645,0.02984165651644336,0.0036270928062659344,0.0054811205846528625
22,0.0016558467159040135,0.0030450669914738123,0.005966304833495414,0.012789281364190013,0.004678424054458959,0.017356881851400732,0.0010250479669881988,0.0048721071863581,0.000998764685783373,0.0048721071863581,0.023628669803138224,0.03136419001218027,0.003705942649880411,0.0057856272838002435
23,0.0016821299971088392,0.0030450669914738123,0.006018871395905065,0.013093788063337393,0.00473099061686861,0.017356881851400732,0.0010250479669881988,0.0051766138855054815,0.000998764685783373,0.0051766138855054815,0.024837700738560203,0.03288672350791717,0.0038636423371093648,0.0057856272838002435
24,0.0017346965595184903,0.0033495736906211937,0.00604515467710989,0.013093788063337393,0.00473099061686861,0.01766138855054811,0.0011301810918075013,0.0051766138855054815,0.0011038978106026756,0.0051766138855054815,0.026020448392777354,0.03440925700365408,0.004047625305543144,0.0057856272838002435
25,0.0018661129655426184,0.0033495736906211937,0.006124004520724367,0.013093788063337393,0.00473099061686861,0.018270401948842874,0.001209030935421978,0.0051766138855054815,0.0011038978106026756,0.0054811205846528625,0.026073014955187004,0.03440925700365408,0.004231608273976923,0.0060901339829476245
26,0.001892396246747444,0.0033495736906211937,0.00622913764554367,0.014616321559074299,0.004836123741687912,0.018270401948842874,0.0012353142166268037,0.0051766138855054815,0.0011301810918075013,0.0054811205846528625,0.027098062922175203,0.03532277710109622,0.006124004520724367,0.011875761266747869
27,0.0020763792151812233,0.0036540803897685747,0.006334270770362972,0.01492082825822168,0.004888690304097563,0.018270401948842874,0.0012353142166268037,0.0054811205846528625,0.0012353142166268037,0.0054811205846528625,0.028333377138802008,0.038672350791717415,0.006281704207953321,0.011875761266747869
28,0.002102662496386049,0.0036540803897685747,0.006413120613977449,0.01492082825822168,0.004888690304097563,0.018879415347137638,0.0013404473414461062,0.0054811205846528625,0.0013141640602412805,0.0054811205846528625,0.02964754119904329,0.04232643118148599,0.007779851236628381,0.013398294762484775
29,0.0021815123400005256,0.0036540803897685747,0.006518253738796751,0.015225334957369063,0.0049149735853023895,0.018879415347137638,0.0014192971850605829,0.0054811205846528625,0.0014455804662654086,0.0054811205846528625,0.031040555102899044,0.045676004872107184,0.007911267642652509,0.013398294762484775
30,0.0023129287460246536,0.003958587088915956,0.0065708203012064025,0.015225334957369063,0.004941256866507215,0.019183922046285017,0.0014718637474702343,0.0054811205846528625,0.0014455804662654086,0.0057856272838002435,0.03251241885036928,0.04933008526187576,0.008410649985544196,0.014616321559074299
31,0.0025757615580729097,0.004263093788063338,0.006675953426025705,0.015225334957369063,0.0050463899913265175,0.019183922046285017,0.0015769968722895366,0.0054811205846528625,0.0014981470286750597,0.0057856272838002435,0.03253870213157411,0.04933008526187576,0.008463216547953846,0.01492082825822168
32,0.002628328120482561,0.004567600487210719,0.006807369832049833,0.015529841656516443,0.005098956553736168,0.019183922046285017,0.0018135464031329672,0.0054811205846528625,0.0017346965595184903,0.0057856272838002435,0.0344836649407312,0.052984165651644335,0.008463216547953846,0.015225334957369063
33,0.0027334612453018634,0.0048721071863581,0.00688621967566431,0.015529841656516443,0.005098956553736168,0.0194884287454324,0.0018398296843377927,0.0054811205846528625,0.0018135464031329672,0.0057856272838002435,0.03621836150024969,0.05694275274056029,0.008594632953977974,0.015225334957369063
34,0.002759744526506689,0.0051766138855054815,0.007017636081688438,0.015529841656516443,0.005204089678555471,0.0194884287454324,0.0018398296843377927,0.0057856272838002435,0.0018661129655426184,0.0057856272838002435,0.03729597602964754,0.05876979293544458,0.008936315609640708,0.015225334957369063
35,0.0028123110889163405,0.0054811205846528625,0.007043919362893263,0.015529841656516443,0.005256656240965122,0.0194884287454324,0.0019449628091570952,0.0057856272838002435,0.001892396246747444,0.0057856272838002435,0.03892553946434673,0.06090133982947625,0.008962598890845533,0.015225334957369063
36,0.002970010776145294,0.0060901339829476245,0.007096485925302915,0.015834348355663823,0.005282939522169947,0.0194884287454324,0.0019449628091570952,0.0060901339829476245,0.0019186795279522695,0.0060901339829476245,0.038951822745551555,0.06090133982947625,0.009094015296869661,0.015225334957369063
37,0.003022577338554945,0.0060901339829476245,0.007122769206507741,0.015834348355663823,0.005282939522169947,0.01979293544457978,0.001997529371566746,0.0060901339829476245,0.001971246090361921,0.0060901339829476245,0.04021342024338318,0.06546894031668697,0.009120298578074486,0.015225334957369063
38,0.0032065603069887246,0.0060901339829476245,0.007227902331327043,0.015834348355663823,0.0053092228033747735,0.01979293544457978,0.002023812652771572,0.006394640682095006,0.0020763792151812233,0.0060901339829476245,0.04176413383446789,0.06638246041412911,0.009330564827713092,0.015529841656516443
39,0.0032591268693983756,0.006699147381242387,0.007280468893736694,0.016138855054811205,0.0053092228033747735,0.020097442143727162,0.0020500959339763976,0.006394640682095006,0.002102662496386049,0.006394640682095006,0.04323599758193813,0.07003654080389768,0.009435697952532395,0.015529841656516443
40,0.0033642599942176783,0.007003654080389768,0.007306752174941519,0.016138855054811205,0.005335506084579599,0.020097442143727162,0.002102662496386049,0.006699147381242387,0.0021552290587957,0.006699147381242387,0.04497069414145662,0.0730816077953715,0.00951454779614687,0.015529841656516443
41,0.0033905432754225036,0.007003654080389768,0.007385602018555997,0.016138855054811205,0.005335506084579599,0.020401948842874544,0.0022077956212053513,0.006699147381242387,0.0021815123400005256,0.006699147381242387,0.04694194023181854,0.07612667478684532,0.009540831077351696,0.015529841656516443
42,0.0034956764002418064,0.007003654080389768,0.0075958682681946015,0.016138855054811205,0.005361789365784425,0.020401948842874544,0.0022603621836150027,0.006699147381242387,0.0021815123400005256,0.007612667478684531,0.04838752069808395,0.07947624847746651,0.009698530764580651,0.015529841656516443
43,0.0036270928062659344,0.007003654080389768,0.007622151549399427,0.016138855054811205,0.005361789365784425,0.020706455542021926,0.002286645464819828,0.006699147381242387,0.0022077956212053513,0.007612667478684531,0.0505953163192893,0.08404384896467722,0.009803663889399952,0.015529841656516443
44,0.003705942649880411,0.007612667478684531,0.007674718111809078,0.016443361753958587,0.0054143559281940755,0.020706455542021926,0.0023129287460246536,0.007003654080389768,0.0022077956212053513,0.007917174177831911,0.052803111940494654,0.0861753958587089,0.00993508029542408,0.015529841656516443
45,0.003784792493494888,0.007612667478684531,0.007779851236628381,0.016443361753958587,0.005493205771808553,0.021315468940316686,0.002365495308434305,0.007003654080389768,0.002234078902410177,0.007917174177831911,0.05411727600073593,0.09226552984165652,0.009961363576628907,0.015529841656516443
46,0.004100191867952795,0.008526187576126675,0.007806134517833206,0.016443361753958587,0.005519489053013378,0.021315468940316686,0.002365495308434305,0.007612667478684531,0.002286645464819828,0.007917174177831911,0.05564170631061582,0.09439707673568819,0.010013930139038557,0.015529841656516443
47,0.004126475149157621,0.008526187576126675,0.00796383420506216,0.016443361753958587,0.005519489053013378,0.021619975639464068,0.0023917785896391307,0.007612667478684531,0.002286645464819828,0.008221680876979293,0.057586669119772914,0.09591961023142509,0.010040213420243383,0.015529841656516443
48,0.004231608273976923,0.009135200974421437,0.008042684048676637,0.016443361753958587,0.005624622177832681,0.021619975639464068,0.0023917785896391307,0.008221680876979293,0.0023129287460246536,0.008221680876979293,0.0591110994296528,0.09835566382460414,0.010092779982653035,0.015529841656516443
49,0.0042841748363865746,0.009135200974421437,0.008121533892291114,0.01674786845310597,0.0056771887402423315,0.021619975639464068,0.0023917785896391307,0.008830694275274055,0.002365495308434305,0.008526187576126675,0.06084579598917129,0.10444579780755177,0.010145346545062685,0.015529841656516443
50,0.004336741398796226,0.009135200974421437,0.008279233579520068,0.017356881851400732,0.0056771887402423315,0.022228989037758832,0.0024443451520487817,0.008830694275274055,0.002365495308434305,0.008830694275274055,0.06221252661182222,0.10627283800243606,0.010224196388677163,0.015529841656516443
51,0.004520724367230005,0.009439707673568819,0.008410649985544196,0.01766138855054811,0.005756038583856809,0.022228989037758832,0.0024443451520487817,0.009135200974421437,0.0024706284332536074,0.008830694275274055,0.06381580676531658,0.11084043848964677,0.01053959576313507,0.016138855054811205
52,0.004520724367230005,0.0097442143727162,0.008436933266749021,0.01766138855054811,0.005756038583856809,0.02253349573690621,0.002496911714458433,0.009135200974421437,0.0024706284332536074,0.009439707673568819,0.0657870528556785,0.11662606577344702,0.010644728887954372,0.016138855054811205
53,0.004783557179278261,0.010048721071863581,0.008436933266749021,0.017965895249695493,0.005834888427471286,0.02253349573690621,0.002549478276868084,0.009439707673568819,0.0024706284332536074,0.0097442143727162,0.06710121691591979,0.11936662606577345,0.010749862012773675,0.016138855054811205
54,0.004836123741687912,0.010353227771010963,0.008489499829158672,0.017965895249695493,0.005940021552290588,0.02253349573690621,0.002549478276868084,0.0097442143727162,0.0025231949956632587,0.0097442143727162,0.06870449706941414,0.12302070645554203,0.011038978106026756,0.017965895249695493
55,0.004862407022892738,0.010353227771010963,0.008568349672773149,0.018270401948842874,0.005940021552290588,0.022838002436053592,0.0026546114016873868,0.0097442143727162,0.0025231949956632587,0.010048721071863581,0.0709122926906195,0.12606577344701583,0.011065261387231582,0.017965895249695493
56,0.004993823428916866,0.010657734470158343,0.008726049360002102,0.018270401948842874,0.005966304833495414,0.022838002436053592,0.0026546114016873868,0.010048721071863581,0.0026546114016873868,0.010048721071863581,0.07361947065471654,0.13337393422655297,0.01119667779325571,0.017965895249695493
57,0.005020106710121691,0.010657734470158343,0.008778615922411755,0.018270401948842874,0.006018871395905065,0.022838002436053592,0.0028123110889163405,0.010048721071863581,0.0026546114016873868,0.010353227771010963,0.07616894893158462,0.13733252131546894,0.011222961074460535,0.017965895249695493
58,0.005020106710121691,0.010962241169305725,0.00885746576602623,0.018574908647990256,0.006018871395905065,0.023142509135200974,0.002917444213735643,0.010048721071863581,0.0026808946828922125,0.010353227771010963,0.07869214392724788,0.14129110840438489,0.01143322732409914,0.017965895249695493
59,0.0051778063973506455,0.012789281364190013,0.008910032328435883,0.018879415347137638,0.006097721239519542,0.023142509135200974,0.002917444213735643,0.010962241169305725,0.0026808946828922125,0.010657734470158343,0.08160958814098353,0.14646772228989038,0.011485793886508791,0.018574908647990256
60,0.00538807264698925,0.013093788063337393,0.009015165453255184,0.019183922046285017,0.006124004520724367,0.023447015834348356,0.003101427182169422,0.010962241169305725,0.002786027807711515,0.010657734470158343,0.083948800168213,0.15012180267965894,0.011958892948195653,0.018879415347137638
61,0.005466922490603727,0.013093788063337393,0.00904144873446001,0.019183922046285017,0.006124004520724367,0.023751522533495738,0.003101427182169422,0.011266747868453105,0.0028648776513259915,0.010657734470158343,0.086813677819539,0.1559074299634592,0.012011459510605303,0.019183922046285017
62,0.005493205771808553,0.013398294762484775,0.009146581859279312,0.0194884287454324,0.006176571083134018,0.023751522533495738,0.003180277025783899,0.011266747868453105,0.0028648776513259915,0.010962241169305725,0.09025678765737115,0.16199756394640683,0.012064026073014955,0.019183922046285017
63,0.0056771887402423315,0.013398294762484775,0.00946198123373722,0.020097442143727162,0.006176571083134018,0.02405602923264312,0.0032328435881935503,0.011266747868453105,0.0029437274949404685,0.010962241169305725,0.0933844981207454,0.16778319123020707,0.012142875916629431,0.019183922046285017
64,0.005756038583856809,0.013398294762484775,0.009619680920966173,0.020706455542021926,0.00622913764554367,0.02405602923264312,0.0032854101506032012,0.011266747868453105,0.0029962940573501195,0.010962241169305725,0.09580255999158935,0.1735688185140073,0.012195442479039083,0.019183922046285017
65,0.005861171708676111,0.014311814859926919,0.009908797014219255,0.021010962241169304,0.006255420926748495,0.024360535931790498,0.0032854101506032012,0.011571254567600487,0.0029962940573501195,0.011266747868453105,0.09853602123689122,0.18057247259439707,0.012248009041448734,0.01979293544457978
66,0.005940021552290588,0.014616321559074299,0.010565879044339895,0.021010962241169304,0.006307987489158146,0.024360535931790498,0.0033905432754225036,0.011571254567600487,0.003101427182169422,0.011266747868453105,0.10263621310484401,0.1848355663824604,0.012668541540725943,0.020097442143727162
67,0.006071437958314716,0.01492082825822168,0.010618445606749547,0.021010962241169304,0.006307987489158146,0.02466504263093788,0.003443109837832155,0.012180267965895249,0.003153993744579073,0.011875761266747869,0.10615817278629064,0.19183922046285018,0.01269482482193077,0.020097442143727162
68,0.006255420926748495,0.015225334957369063,0.010828711856388151,0.021010962241169304,0.006386837332772623,0.02466504263093788,0.0034693931190369807,0.012180267965895249,0.0032591268693983756,0.011875761266747869,0.10957499934291796,0.19823386114494518,0.012905091071569374,0.020706455542021926
69,0.006360554051567798,0.015225334957369063,0.010933844981207454,0.021010962241169304,0.006386837332772623,0.024969549330085262,0.003574526243856283,0.012180267965895249,0.0033379767130128526,0.011875761266747869,0.1132020921491839,0.2046285018270402,0.012905091071569374,0.021010962241169304
70,0.006413120613977449,0.015225334957369063,0.010986411543617106,0.021315468940316686,0.006413120613977449,0.024969549330085262,0.0036533760874707596,0.012484774665042631,0.0034168265566273293,0.012180267965895249,0.11767024995400426,0.21224116930572473,0.012957657633979026,0.021010962241169304
71,0.006781086550845007,0.016443361753958587,0.011091544668436407,0.021315468940316686,0.006518253738796751,0.024969549330085262,0.003705942649880411,0.012484774665042631,0.0034693931190369807,0.012180267965895249,0.1217178752595474,0.21954933008526187,0.013010224196388677,0.021315468940316686
72,0.0068336531132546586,0.01674786845310597,0.011275527636870187,0.021315468940316686,0.006597103582411229,0.024969549330085262,0.0038110757746997134,0.012484774665042631,0.0035482429626514573,0.012180267965895249,0.12518726837858438,0.22624847746650426,0.01306279075879833,0.021315468940316686
73,0.007149052487712566,0.017356881851400732,0.01138066076168949,0.021619975639464068,0.006597103582411229,0.025578562728380026,0.0038110757746997134,0.012789281364190013,0.0035482429626514573,0.012484774665042631,0.1258969169711147,0.22624847746650426,0.01311535732120798,0.021315468940316686
74,0.007254185612531869,0.018270401948842874,0.011538360448918443,0.021619975639464068,0.006623386863616054,0.025578562728380026,0.0038636423371093648,0.012789281364190013,0.003574526243856283,0.012484774665042631,0.1297342760270192,0.23355663824604142,0.013141640602412805,0.02192448233861145
75,0.007333035456146345,0.018574908647990256,0.011774909979761874,0.021619975639464068,0.006649670144820879,0.025883069427527404,0.0038899256183141905,0.012789281364190013,0.003574526243856283,0.013093788063337393,0.12997082555786266,0.23416565164433617,0.013246773727232108,0.02192448233861145
76,0.007490735143375299,0.018574908647990256,0.011985176229400478,0.02192448233861145,0.006675953426025705,0.025883069427527404,0.0038899256183141905,0.013398294762484775,0.0036270928062659344,0.013093788063337393,0.13378190133256235,0.2417783191230207,0.013299340289641758,0.02192448233861145
77,0.007622151549399427,0.019183922046285017,0.012142875916629431,0.02253349573690621,0.0067022367072305305,0.026492082825822168,0.003995058743133492,0.013398294762484775,0.0037322259310852367,0.013093788063337393,0.13759297710726207,0.2548721071863581,0.014298104975425132,0.023142509135200974
78,0.007753567955423555,0.019183922046285017,0.012326858885063212,0.022838002436053592,0.0067022367072305305,0.02679658952496955,0.0040213420243383185,0.013398294762484775,0.003784792493494888,0.013093788063337393,0.14211370147449207,0.2597442143727162,0.014350671537834783,0.023142509135200974
79,0.007832417799038031,0.020097442143727162,0.012431992009882514,0.023447015834348356,0.006728519988435357,0.02679658952496955,0.0040213420243383185,0.013702801461632157,0.003784792493494888,0.013702801461632157,0.1421399847556969,0.2597442143727162,0.014350671537834783,0.023447015834348356
80,0.007884984361447684,0.020706455542021926,0.012537125134701815,0.023447015834348356,0.006728519988435357,0.02710109622411693,0.004126475149157621,0.013702801461632157,0.003784792493494888,0.014007308160779537,0.14731779115304755,0.27070645554202194,0.01448208794385891,0.023447015834348356
81,0.008095250611086287,0.02192448233861145,0.01269482482193077,0.023447015834348356,0.006754803269640182,0.02710109622411693,0.004205324992772098,0.013702801461632157,0.003837359055904539,0.014007308160779537,0.15270586380003678,0.27679658952496955,0.014718637474702341,0.023447015834348356
82,0.008594632953977974,0.022228989037758832,0.012826241227954898,0.023447015834348356,0.0068336531132546586,0.02710109622411693,0.004205324992772098,0.014311814859926919,0.003916208899519016,0.014007308160779537,0.15817278629064052,0.2841047503045067,0.014744920755907167,0.023447015834348356
83,0.008699766078797277,0.02253349573690621,0.012905091071569374,0.023447015834348356,0.00688621967566431,0.02710109622411693,0.004231608273976923,0.014311814859926919,0.003942492180723842,0.014007308160779537,0.16324545956317188,0.29598051157125455,0.01503403684916025,0.023447015834348356
84,0.008831182484821405,0.02253349573690621,0.01311535732120798,0.024360535931790498,0.006991352800483613,0.02710109622411693,0.004231608273976923,0.01492082825822168,0.003942492180723842,0.014616321559074299,0.1687123820537756,0.30785627283800243,0.015139169973979552,0.023447015834348356
85,0.00885746576602623,0.02253349573690621,0.013194207164822457,0.02466504263093788,0.007043919362893263,0.02710109622411693,0.004336741398796226,0.01492082825822168,0.004179041711567272,0.014616321559074299,0.1752043525113675,0.3148599269183922,0.015191736536389203,0.023447015834348356
86,0.009172865140484139,0.023142509135200974,0.013220490446027282,0.02466504263093788,0.007096485925302915,0.027710109622411692,0.004336741398796226,0.015529841656516443,0.004179041711567272,0.01492082825822168,0.18132835703209188,0.32369062119366626,0.015296869661208506,0.023447015834348356
87,0.009330564827713092,0.02405602923264312,0.013535889820485189,0.024969549330085262,0.007096485925302915,0.028014616321559074,0.004468157804820354,0.015529841656516443,0.004205324992772098,0.01492082825822168,0.18753121139643072,0.33495736906211937,0.015533419192051937,0.023447015834348356
88,0.009540831077351696,0.024360535931790498,0.013877572476147923,0.025274056029232644,0.007149052487712566,0.028623629719853837,0.004468157804820354,0.015834348355663823,0.0043104581175914,0.01492082825822168,0.19410203169763712,0.34835566382460414,0.015612269035666412,0.023751522533495738
89,0.009777380608195127,0.025274056029232644,0.014035272163376876,0.025274056029232644,0.007227902331327043,0.02892813641900122,0.004573290929639656,0.015834348355663823,0.004547007648434831,0.01492082825822168,0.20085683496727733,0.3635809987819732,0.015638552316871238,0.023751522533495738
90,0.010040213420243383,0.025274056029232644,0.014114122006991353,0.025274056029232644,0.007280468893736694,0.02892813641900122,0.004652140773254133,0.015834348355663823,0.004547007648434831,0.015529841656516443,0.20098825137330145,0.3635809987819732,0.015691118879280888,0.023751522533495738
91,0.01017162982626751,0.026187576126674786,0.014114122006991353,0.025578562728380026,0.007333035456146345,0.02892813641900122,0.004704707335663784,0.015834348355663823,0.004573290929639656,0.015529841656516443,0.20905721870318292,0.3745432399512789,0.015743685441690542,0.023751522533495738
92,0.010355612794701291,0.026492082825822168,0.014324388256629957,0.025578562728380026,0.007333035456146345,0.029232643118148598,0.004757273898073435,0.015834348355663823,0.004573290929639656,0.016138855054811205,0.20908350198438774,0.3745432399512789,0.015743685441690542,0.02405602923264312
93,0.010513312481930244,0.027710109622411692,0.01448208794385891,0.025883069427527404,0.007622151549399427,0.029232643118148598,0.004757273898073435,0.016138855054811205,0.004625857492049307,0.016138855054811205,0.21720503587667883,0.38915956151035325,0.015769968722895367,0.02405602923264312
94,0.010697295450364023,0.028623629719853837,0.014587221068678213,0.026187576126674786,0.007622151549399427,0.02984165651644336,0.004836123741687912,0.016138855054811205,0.004757273898073435,0.016138855054811205,0.21723131915788366,0.38915956151035325,0.016085368097353274,0.024360535931790498
95,0.010907561700002628,0.028623629719853837,0.01466607091229269,0.026187576126674786,0.007674718111809078,0.02984165651644336,0.004836123741687912,0.016443361753958587,0.004862407022892738,0.016138855054811205,0.22569453570583753,0.40651644336175397,0.0162167845033774,0.024360535931790498
96,0.010933844981207454,0.02892813641900122,0.014955187005545772,0.026492082825822168,0.007674718111809078,0.030146163215590743,0.004993823428916866,0.016443361753958587,0.0050463899913265175,0.016138855054811205,0.23444686834704445,0.41930572472594396,0.016269351065787054,0.024360535931790498
97,0.010986411543617106,0.029232643118148598,0.015060320130365075,0.02710109622411693,0.007911267642652509,0.030146163215590743,0.004993823428916866,0.01674786845310597,0.005125239834940994,0.016138855054811205,0.24293636817620312,0.4342265529841656,0.01629563434699188,0.02466504263093788
98,0.013220490446027282,0.03258221680876979,0.015323152942413331,0.02710109622411693,0.007911267642652509,0.030450669914738125,0.005098956553736168,0.01674786845310597,0.005230372959760297,0.016138855054811205,0.24309406786343207,0.4342265529841656,0.01640076747181118,0.02466504263093788
99,0.013325623570846585,0.03288672350791717,0.015402002786027809,0.02710109622411693,0.007990117486266985,0.030450669914738125,0.005151523116145819,0.01674786845310597,0.005230372959760297,0.01674786845310597,0.25310799800247064,0.44914738124238734,0.016505900596630485,0.024969549330085262
100,0.01335190685205141,0.03288672350791717,0.015480852629642284,0.027710109622411692,0.007990117486266985,0.031059683313032885,0.005256656240965122,0.01674786845310597,0.005256656240965122,0.01674786845310597,0.26288537861066574,0.4649817295980512,0.016611033721449786,0.024969549330085262
101,0.013641022945304492,0.033191230207064555,0.015559702473256762,0.027710109622411692,0.008016400767471812,0.031059683313032885,0.005361789365784425,0.01674786845310597,0.005256656240965122,0.01705237515225335,0.2631219281415092,0.4649817295980512,0.01663731700265461,0.025274056029232644
102,0.013746156070123795,0.033191230207064555,0.015743685441690542,0.027710109622411692,0.008068967329881462,0.031059683313032885,0.005440639209398902,0.01674786845310597,0.0053092228033747735,0.01705237515225335,0.2748968381212711,0.4753349573690621,0.016689883565064262,0.025274056029232644
103,0.013851289194943097,0.0341047503045067,0.015901385128919494,0.027710109622411692,0.00814781717349594,0.031059683313032885,0.0055457723342182035,0.01674786845310597,0.0054143559281940755,0.01705237515225335,0.2859358162272978,0.4902557856272838,0.01676873340867874,0.025274056029232644
104,0.013982705600967225,0.03532277710109622,0.01605908481614845,0.027710109622411692,0.00814781717349594,0.03136419001218027,0.00557205561542303,0.01674786845310597,0.005466922490603727,0.01705237515225335,0.2979998423003128,0.5070036540803897,0.016873866533498042,0.025578562728380026
